[[ 0.2  0.2  0.6]],features-ngrams-topics,f027,3,10,0.11469194312796209,0.11673902556681139,0.11570643079129811
[[ 0.2   0.21  0.59]],features-ngrams-topics,f027,3,10,0.11658767772511848,0.11866859623733719,0.11761893377958402
[[ 0.2   0.22  0.58]],features-ngrams-topics,f027,3,10,0.12227488151658768,0.12445730824891461,0.1233564427444418
[[ 0.2   0.23  0.57]],features-ngrams-topics,f027,3,10,0.11516587677725118,0.11722141823444283,0.11618455653836958
[[ 0.2   0.24  0.56]],features-ngrams-topics,f027,3,10,0.11563981042654028,0.11770381090207428,0.11666268228544106
[[ 0.2   0.25  0.55]],features-ngrams-topics,f027,3,10,0.12180094786729857,0.12397491558128317,0.1228783169973703
[[ 0.2   0.26  0.54]],features-ngrams-topics,f027,3,10,0.11795357650402653,0.12011577424023155,0.11902485659655831
[[ 0.2   0.27  0.53]],features-ngrams-topics,f027,3,10,0.1161688003793267,0.11818620356970574,0.117168818747011
[[ 0.2   0.28  0.52]],features-ngrams-topics,f027,3,10,0.11421800947867299,0.11625663289917994,0.11522830504422663
[[ 0.2   0.29  0.51]],features-ngrams-topics,f027,3,10,0.11658767772511848,0.11866859623733719,0.11761893377958402
[[ 0.2  0.3  0.5]],features-ngrams-topics,f027,3,10,0.11800947867298578,0.12011577424023155,0.11905331102079846
[[ 0.2   0.31  0.49]],features-ngrams-topics,f027,3,10,0.11563981042654028,0.11770381090207428,0.11666268228544106
[[ 0.2   0.32  0.48]],features-ngrams-topics,f027,3,10,0.12037914691943127,0.1225277375783888,0.12144393975615586
[[ 0.2   0.33  0.47]],features-ngrams-topics,f027,3,10,0.11895734597156397,0.12108055957549445,0.12000956251494142
[[ 0.2   0.34  0.46]],features-ngrams-topics,f027,3,10,0.11611374407582939,0.11818620356970574,0.11714080803251256
[[ 0.2   0.35  0.45]],features-ngrams-topics,f027,3,10,0.11943127962085308,0.12156295224312591,0.12048768826201289
[[ 0.2   0.36  0.44]],features-ngrams-topics,f027,3,10,0.11800947867298578,0.12011577424023155,0.11905331102079846
[[ 0.2   0.37  0.43]],features-ngrams-topics,f027,3,10,0.12138454243717402,0.12349252291365172,0.12242945958871354
[[ 0.2   0.38  0.42]],features-ngrams-topics,f027,3,10,0.11700615821885363,0.11915098890496864,0.11806883365200765
[[ 0.2   0.39  0.41]],features-ngrams-topics,f027,3,10,0.11142721669037459,0.11336227689339122,0.11238641798182687
